ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Prob_A,Prob_B,Prob_C,Prob_D,Ground_Truth,Mis_Answer_Label
1,Taylor Swift,Temporal_error,mis_knowledge1,"The person pictured was born on December 13, 1988. The person pictured is American. The person pictured is a singer-songwriter.",What year was the entity born? Answers: A) 1988 B) 1990 C) 1989 D) 1986,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1988. The person pictured is American. The person pictured is a singer-songwriter.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What year was the entity born? Answers: A) 1988 B) 1990 C) 1989 D) 1986
assistant
Between A, B, C, and D, the answer is 1988.",0.99462890625,0.004261016845703125,0.000438690185546875,0.0006690025329589844,C,A
1,Taylor Swift,Temporal_error,mis_knowledge2,"The person pictured was born on December 13, 1990. The person pictured is American. The person pictured is a singer-songwriter.",What year was the entity born? Answers: A) 1988 B) 1990 C) 1989 D) 1986,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1990. The person pictured is American. The person pictured is a singer-songwriter.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What year was the entity born? Answers: A) 1988 B) 1990 C) 1989 D) 1986
assistant
Between A, B, C, and D, the answer is 1990.",0.0014286041259765625,0.99609375,0.0016450881958007812,0.0008940696716308594,C,B
1,Taylor Swift,location_error,mis_knowledge1,"The person pictured was born on December 13, 1989. The person pictured is Canadian. The person pictured is a singer-songwriter.",What is the nationality of the entity? Answers: A) Mexican B) Canadian C) Panamanian D) American,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1989. The person pictured is Canadian. The person pictured is a singer-songwriter.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the nationality of the entity? Answers: A) Mexican B) Canadian C) Panamanian D) American
assistant
Between A, B, C, and D, the answer is  B) Canadian.",0.0009012222290039062,0.99609375,0.00016796588897705078,0.0028858184814453125,D,B
1,Taylor Swift,location_error,mis_knowledge2,"The person pictured was born on December 13, 1989. The person pictured is Mexican. The person pictured is a singer-songwriter.",What is the nationality of the entity? Answers: A) Mexican B) Canadian C) Panamanian D) American,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1989. The person pictured is Mexican. The person pictured is a singer-songwriter.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the nationality of the entity? Answers: A) Mexican B) Canadian C) Panamanian D) American
assistant
Between A, B, C, and D, the answer is  D) American.",0.0986328125,0.285400390625,0.00226593017578125,0.61376953125,D,A
1,Taylor Swift,Career_error,mis_knowledge1,"The person pictured was born on December 13, 1989. The person pictured is American. The person pictured is a novelist.",What is the occupation of the entity? Answers: A) singer-songwriter B) novelist C) florist D) chef,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1989. The person pictured is American. The person pictured is a novelist.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the occupation of the entity? Answers: A) singer-songwriter B) novelist C) florist D) chef
assistant
Between A, B, C, and D, the answer is  A) singer-songwriter.",0.63330078125,0.366455078125,0.00018310546875,0.0002315044403076172,A,B
1,Taylor Swift,Career_error,mis_knowledge2,"The person pictured was born on December 13, 1989. The person pictured is American. The person pictured is a chef.",What is the occupation of the entity? Answers: A) singer-songwriter B) novelist C) florist D) chef,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on December 13, 1989. The person pictured is American. The person pictured is a chef.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the occupation of the entity? Answers: A) singer-songwriter B) novelist C) florist D) chef
assistant
Between A, B, C, and D, the answer is  A) singer-songwriter.",0.9384765625,0.0018835067749023438,0.0005927085876464844,0.059051513671875,A,D
2,Elon Musk,Temporal_error,mis_knowledge1,"The person pictured was born on June 28, 1970. The person pictured is South African-Canadian-American. The person pictured is a business magnate, investor, and engineer.",What year was the entity born? Answers: A) 1970 B) 1972 C) 1971 D) 1973,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on June 28, 1970. The person pictured is South African-Canadian-American. The person pictured is a business magnate, investor, and engineer.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What year was the entity born? Answers: A) 1970 B) 1972 C) 1971 D) 1973
assistant
Between A, B, C, and D, the answer is 1970.",0.99658203125,0.00307464599609375,0.0001875162124633789,0.0002727508544921875,C,A
2,Elon Musk,Temporal_error,mis_knowledge2,"The person pictured was born on June 28, 1972. The person pictured is South African-Canadian-American. The person pictured is a business magnate, investor, and engineer.",What year was the entity born? Answers: A) 1970 B) 1972 C) 1971 D) 1973,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on June 28, 1972. The person pictured is South African-Canadian-American. The person pictured is a business magnate, investor, and engineer.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What year was the entity born? Answers: A) 1970 B) 1972 C) 1971 D) 1973
assistant
Between A, B, C, and D, the answer is 1972.",0.00101470947265625,0.9970703125,0.0007028579711914062,0.0010967254638671875,C,B
2,Elon Musk,location_error,mis_knowledge1,"The person pictured was born on June 28, 1971. The person pictured is South African-British-American. The person pictured is a business magnate, investor, and engineer.",What is the nationality of the entity? Answers: A) South African-Canadian-American B) Zimbabwean-British-American C) South African-British-American D) Zimbabwean-Canadian-American,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on June 28, 1971. The person pictured is South African-British-American. The person pictured is a business magnate, investor, and engineer.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the nationality of the entity? Answers: A) South African-Canadian-American B) Zimbabwean-British-American C) South African-British-American D) Zimbabwean-Canadian-American
assistant
Between A, B, C, and D, the answer is  C) South African-British-American.",0.00334930419921875,0.0005097389221191406,0.99609375,7.873773574829102e-05,A,C
2,Elon Musk,location_error,mis_knowledge2,"The person pictured was born on June 28, 1971. The person pictured is Zimbabwean-Canadian-American. The person pictured is a business magnate, investor, and engineer.",What is the nationality of the entity? Answers: A) South African-Canadian-American B) Zimbabwean-British-American C) South African-British-American D) Zimbabwean-Canadian-American,"system
You are a helpful assistant.
user
Context information is below.
---------------------
The person pictured was born on June 28, 1971. The person pictured is Zimbabwean-Canadian-American. The person pictured is a business magnate, investor, and engineer.
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: 
Query: What is the nationality of the entity? Answers: A) South African-Canadian-American B) Zimbabwean-British-American C) South African-British-American D) Zimbabwean-Canadian-American
assistant
Between A, B, C, and D, the answer is  D) Zimbabwean-Canadian-American.",0.012237548828125,0.0004057884216308594,0.00018870830535888672,0.9873046875,A,D
