ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Context,Context_0/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Context,Context_1/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Context,Context_2/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Entity,Entity_0/1,0.2452392578125
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Final,Final_0/1,0.20947265625
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_0/20,0.0149383544921875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_1/20,0.04803466796875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_10/20,0.0604248046875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_11/20,0.043182373046875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_12/20,0.0174560546875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_13/20,0.0039043426513671875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_14/20,0.0240325927734375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_15/20,0.079833984375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_16/20,0.0209808349609375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_17/20,0.0211334228515625
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_18/20,0.05194091796875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_19/20,0.10150146484375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_2/20,0.057342529296875
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_3/20,0.041778564453125
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_4/20,0.004360198974609375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_5/20,0.03717041015625
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_6/20,0.00626373291015625
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_7/20,0.0187530517578125
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_8/20,0.0355224609375
57,Virat Kohli,Temporal_error,VisTxtCont,0,mlp,Query,Query_9/20,0.0010166168212890625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Context,Context_0/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Context,Context_1/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Context,Context_2/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Entity,Entity_0/1,0.347900390625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Final,Final_0/1,0.11370849609375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_0/20,0.051513671875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_1/20,0.0289306640625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_10/20,0.01021575927734375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_11/20,0.0003876686096191406
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_12/20,0.01406097412109375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_13/20,0.00815582275390625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_14/20,0.023651123046875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_15/20,0.0016393661499023438
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_16/20,0.0261383056640625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_17/20,0.006053924560546875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_18/20,0.003932952880859375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_19/20,0.011199951171875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_2/20,0.0389404296875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_3/20,0.0258941650390625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_4/20,0.03363037109375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_5/20,0.01230621337890625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_6/20,0.01265716552734375
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_7/20,0.01470947265625
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_8/20,0.018035888671875
57,Virat Kohli,Temporal_error,VisTxtCont,1,mlp,Query,Query_9/20,0.005229949951171875
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Context,Context_0/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Context,Context_1/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Context,Context_2/3,0.0
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Entity,Entity_0/1,0.2109375
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Final,Final_0/1,0.031463623046875
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Query,Query_0/20,0.03955078125
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Query,Query_1/20,0.0560302734375
57,Virat Kohli,Temporal_error,VisTxtCont,2,mlp,Query,Query_10/20,0.0240631103515625
