ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Context,Context_0/3,6.258487701416016e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Context,Context_1/3,1.6570091247558594e-05
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Context,Context_2/3,2.682209014892578e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Entity,Entity_0/1,0.0032291412353515625
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Final,Final_0/1,3.874301910400391e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_0/20,9.59634780883789e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_1/20,2.9802322387695312e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_10/20,1.3113021850585938e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_11/20,4.291534423828125e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_12/20,6.9141387939453125e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_13/20,2.384185791015625e-07
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_14/20,3.2186508178710938e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_15/20,1.0728836059570312e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_16/20,2.086162567138672e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_17/20,6.4373016357421875e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_18/20,3.2782554626464844e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_19/20,4.470348358154297e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_2/20,7.748603820800781e-07
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_3/20,1.2516975402832031e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_4/20,1.1324882507324219e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_5/20,2.205371856689453e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_6/20,6.020069122314453e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_7/20,1.1920928955078125e-06
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_8/20,4.172325134277344e-07
26,Emma Watson,Career_error,VisTxtCont,0,mlp,Query,Query_9/20,1.9669532775878906e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Context,Context_0/3,1.9788742065429688e-05
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Context,Context_1/3,2.6106834411621094e-05
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Context,Context_2/3,4.649162292480469e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Entity,Entity_0/1,0.0009593963623046875
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Final,Final_0/1,3.159046173095703e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_0/20,2.205371856689453e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_1/20,3.0994415283203125e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_10/20,5.4836273193359375e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_11/20,1.2516975402832031e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_12/20,1.3530254364013672e-05
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_13/20,6.556510925292969e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_14/20,8.165836334228516e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_15/20,2.384185791015625e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_16/20,1.2516975402832031e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_17/20,5.781650543212891e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_18/20,5.841255187988281e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_19/20,6.258487701416016e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_2/20,3.4570693969726562e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_3/20,7.152557373046875e-07
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_4/20,2.384185791015625e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_5/20,3.3974647521972656e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_6/20,1.2516975402832031e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_7/20,2.0265579223632812e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_8/20,1.7881393432617188e-06
26,Emma Watson,Career_error,VisTxtCont,1,mlp,Query,Query_9/20,5.185604095458984e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Context,Context_0/3,1.2636184692382812e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Context,Context_1/3,5.733966827392578e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Context,Context_2/3,7.68899917602539e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Entity,Entity_0/1,0.0004794597625732422
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Final,Final_0/1,1.4841556549072266e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_0/20,5.960464477539063e-08
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_1/20,4.649162292480469e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_10/20,5.125999450683594e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_11/20,1.8477439880371094e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_12/20,4.9948692321777344e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_13/20,1.5497207641601562e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_14/20,6.258487701416016e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_15/20,5.9604644775390625e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_16/20,1.7881393432617188e-07
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_17/20,1.3947486877441406e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_18/20,8.046627044677734e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_19/20,1.9729137420654297e-05
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_2/20,4.172325134277344e-07
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_3/20,8.344650268554688e-07
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_4/20,6.4373016357421875e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_5/20,1.1920928955078125e-07
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_6/20,9.775161743164062e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_7/20,1.9073486328125e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_8/20,3.874301910400391e-06
26,Emma Watson,Career_error,VisTxtCont,2,mlp,Query,Query_9/20,3.993511199951172e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Context,Context_0/3,2.574920654296875e-05
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Context,Context_1/3,4.32133674621582e-05
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Context,Context_2/3,6.735324859619141e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Entity,Entity_0/1,0.0010137557983398438
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Final,Final_0/1,2.9981136322021484e-05
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_0/20,3.701448440551758e-05
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_1/20,2.3245811462402344e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_10/20,3.933906555175781e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_11/20,6.9141387939453125e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_12/20,7.3909759521484375e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_13/20,5.7220458984375e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_14/20,1.0132789611816406e-06
26,Emma Watson,Career_error,VisTxtCont,3,mlp,Query,Query_15/20,9.417533874511719e-06
