ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Context,Context_0/3,0.0
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Context,Context_1/3,0.0
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Context,Context_2/3,0.0
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Entity,Entity_0/1,1.55078125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Final,Final_0/1,0.373291015625
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_0/20,0.161865234375
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_1/20,0.068359375
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_10/20,0.01103973388671875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_11/20,0.10028076171875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_12/20,0.2236328125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_13/20,0.0241851806640625
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_14/20,0.03985595703125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_15/20,0.14404296875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_16/20,0.2198486328125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_17/20,0.2266845703125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_18/20,0.1832275390625
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_19/20,0.09698486328125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_2/20,0.257568359375
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_3/20,0.039520263671875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_4/20,0.0261688232421875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_5/20,0.129638671875
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_6/20,0.01428985595703125
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_7/20,0.370849609375
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_8/20,0.0257568359375
57,Virat Kohli,Career_error,VisParam_TxtCont,0,mlp,Query,Query_9/20,0.027313232421875
57,Virat Kohli,Career_error,VisParam_TxtCont,1,mlp,Context,Context_0/3,0.0
57,Virat Kohli,Career_error,VisParam_TxtCont,1,mlp,Context,Context_1/3,0.0
57,Virat Kohli,Career_error,VisParam_TxtCont,1,mlp,Context,Context_2/3,0.0
