ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_0/3,0.0
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_1/3,0.0
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_2/3,0.0
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Entity,Entity_0/1,0.8193359375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Final,Final_0/1,0.168212890625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_0/20,0.2369384765625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_1/20,0.0845947265625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_10/20,0.21337890625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_11/20,0.0682373046875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_12/20,0.056610107421875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_13/20,0.039398193359375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_14/20,0.0251312255859375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_15/20,0.11224365234375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_16/20,0.0665283203125
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_17/20,0.226806640625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_18/20,0.1083984375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_19/20,0.292724609375
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_2/20,0.00848388671875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_3/20,0.029998779296875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_4/20,0.04541015625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_5/20,0.07763671875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_6/20,0.113525390625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_7/20,0.0166473388671875
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_8/20,0.07012939453125
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_9/20,0.08056640625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_0/3,0.0
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_1/3,0.0
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_2/3,0.0
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Entity,Entity_0/1,2.021484375
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Final,Final_0/1,0.0164337158203125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_0/20,0.048248291015625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_1/20,0.168701171875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_10/20,0.09814453125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_11/20,0.01261138916015625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_12/20,0.04278564453125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_13/20,0.0144500732421875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_14/20,0.028106689453125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_15/20,0.0241241455078125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_16/20,0.021453857421875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_17/20,0.0982666015625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_18/20,0.0084228515625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_19/20,0.0487060546875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_2/20,0.0067596435546875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_3/20,0.0367431640625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_4/20,0.054779052734375
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_5/20,0.041259765625
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_6/20,0.0113983154296875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_7/20,0.0277557373046875
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_8/20,0.0235137939453125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_9/20,0.0537109375
