ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Context,Context_0/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Context,Context_1/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Context,Context_2/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Entity,Entity_0/1,0.01482391357421875
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Final,Final_0/1,2.9802322387695312e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_0/20,9.799003601074219e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_1/20,1.6629695892333984e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_10/20,1.4901161193847656e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_11/20,2.4020671844482422e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_12/20,9.894371032714844e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_13/20,1.5079975128173828e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_14/20,3.7550926208496094e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_15/20,5.4836273193359375e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_16/20,3.600120544433594e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_17/20,3.039836883544922e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_18/20,1.6570091247558594e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_19/20,2.676248550415039e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_2/20,4.303455352783203e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_3/20,8.404254913330078e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_4/20,1.0371208190917969e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_5/20,2.968311309814453e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_6/20,1.430511474609375e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_7/20,3.1828880310058594e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_8/20,4.1544437408447266e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,0,mlp,Query,Query_9/20,3.725290298461914e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Context,Context_0/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Context,Context_1/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Context,Context_2/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Entity,Entity_0/1,0.01055145263671875
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Final,Final_0/1,2.2292137145996094e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_0/20,2.86102294921875e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_1/20,1.531839370727539e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_10/20,2.0623207092285156e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_11/20,1.3768672943115234e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_12/20,3.540515899658203e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_13/20,1.5616416931152344e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_14/20,8.672475814819336e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_15/20,5.3942203521728516e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_16/20,1.341104507446289e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_17/20,8.088350296020508e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_18/20,2.6345252990722656e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_19/20,7.033348083496094e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_2/20,4.7206878662109375e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_3/20,5.960464477539062e-07
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_4/20,1.1086463928222656e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_5/20,2.2411346435546875e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_6/20,3.6954879760742188e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_7/20,3.0517578125e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_8/20,8.225440979003906e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,1,mlp,Query,Query_9/20,1.6689300537109375e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Context,Context_0/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Context,Context_1/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Context,Context_2/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Entity,Entity_0/1,0.00882720947265625
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Final,Final_0/1,2.4378299713134766e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_0/20,0.0003604888916015625
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_1/20,4.935264587402344e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_10/20,1.7821788787841797e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_11/20,2.6226043701171875e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_12/20,2.9265880584716797e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_13/20,2.104043960571289e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_14/20,4.655122756958008e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_15/20,6.794929504394531e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_16/20,5.0127506256103516e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_17/20,3.7550926208496094e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_18/20,2.2649765014648438e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_19/20,5.4836273193359375e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_2/20,3.635883331298828e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_3/20,2.104043960571289e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_4/20,8.940696716308594e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_5/20,3.5643577575683594e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_6/20,3.039836883544922e-06
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_7/20,5.5789947509765625e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_8/20,3.88026237487793e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,2,mlp,Query,Query_9/20,1.6510486602783203e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Context,Context_0/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Context,Context_1/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Context,Context_2/3,0.0
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Entity,Entity_0/1,0.004367828369140625
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Final,Final_0/1,6.955862045288086e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Query,Query_0/20,0.0007991790771484375
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Query,Query_1/20,0.00010198354721069336
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Query,Query_10/20,1.6808509826660156e-05
119,Demi Lovato,Career_error,VisParam_TxtCont,3,mlp,Query,Query_11/20,4.285573959350586e-05
