ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
75,John Cena,location_error,VisTxtCont,0,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,0,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,0,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,0,mlp,Entity,Entity_0/1,0.9921875
75,John Cena,location_error,VisTxtCont,0,mlp,Final,Final_0/1,0.0013170242309570312
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_0/20,0.005039215087890625
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_1/20,0.019287109375
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_10/20,0.0078582763671875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_11/20,0.0026569366455078125
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_12/20,0.00403594970703125
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_13/20,0.0021152496337890625
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_14/20,0.00283050537109375
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_15/20,0.0017242431640625
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_16/20,0.00199127197265625
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_17/20,0.0047607421875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_18/20,0.0086212158203125
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_19/20,0.0026531219482421875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_2/20,0.0092010498046875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_3/20,0.0018310546875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_4/20,0.00238800048828125
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_5/20,0.003993988037109375
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_6/20,0.0002894401550292969
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_7/20,0.0025634765625
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_8/20,0.00908660888671875
75,John Cena,location_error,VisTxtCont,0,mlp,Query,Query_9/20,0.00849151611328125
75,John Cena,location_error,VisTxtCont,1,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,1,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,1,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,1,mlp,Entity,Entity_0/1,0.435546875
75,John Cena,location_error,VisTxtCont,1,mlp,Final,Final_0/1,0.0013074874877929688
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_0/20,0.037139892578125
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_1/20,0.0012969970703125
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_10/20,0.00547027587890625
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_11/20,0.002208709716796875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_12/20,0.0180511474609375
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_13/20,0.0010356903076171875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_14/20,0.003936767578125
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_15/20,0.0005345344543457031
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_16/20,0.0018749237060546875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_17/20,0.0076904296875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_18/20,0.0249786376953125
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_19/20,0.0008788108825683594
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_2/20,0.00772857666015625
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_3/20,0.0006947517395019531
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_4/20,0.004131317138671875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_5/20,0.00165557861328125
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_6/20,0.0036468505859375
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_7/20,0.0033473968505859375
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_8/20,0.0031871795654296875
75,John Cena,location_error,VisTxtCont,1,mlp,Query,Query_9/20,0.0029888153076171875
75,John Cena,location_error,VisTxtCont,2,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,2,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,2,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,2,mlp,Entity,Entity_0/1,1.0
75,John Cena,location_error,VisTxtCont,2,mlp,Final,Final_0/1,0.0035648345947265625
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_0/20,0.0127716064453125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_1/20,0.0264434814453125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_10/20,0.002231597900390625
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_11/20,0.004871368408203125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_12/20,0.049041748046875
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_13/20,0.0098724365234375
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_14/20,0.0003108978271484375
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_15/20,0.002460479736328125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_16/20,0.00354766845703125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_17/20,0.0007128715515136719
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_18/20,0.0097503662109375
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_19/20,0.0012760162353515625
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_2/20,0.00714874267578125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_3/20,2.8252601623535156e-05
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_4/20,0.00047206878662109375
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_5/20,0.00121307373046875
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_6/20,0.00458526611328125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_7/20,0.00366973876953125
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_8/20,0.010711669921875
75,John Cena,location_error,VisTxtCont,2,mlp,Query,Query_9/20,0.01428985595703125
75,John Cena,location_error,VisTxtCont,3,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,3,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,3,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,3,mlp,Entity,Entity_0/1,0.062042236328125
75,John Cena,location_error,VisTxtCont,3,mlp,Final,Final_0/1,0.004428863525390625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_0/20,0.1575927734375
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_1/20,0.0029582977294921875
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_10/20,0.00543212890625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_11/20,0.003871917724609375
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_12/20,0.0140533447265625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_13/20,0.009796142578125
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_14/20,0.0020847320556640625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_15/20,0.0003771781921386719
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_16/20,0.00048041343688964844
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_17/20,0.00952911376953125
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_18/20,0.001811981201171875
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_19/20,0.0033664703369140625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_2/20,0.009857177734375
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_3/20,0.001712799072265625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_4/20,0.003993988037109375
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_5/20,0.0225067138671875
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_6/20,0.002841949462890625
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_7/20,0.0030117034912109375
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_8/20,0.006114959716796875
75,John Cena,location_error,VisTxtCont,3,mlp,Query,Query_9/20,0.005939483642578125
75,John Cena,location_error,VisTxtCont,4,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,4,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,4,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,4,mlp,Entity,Entity_0/1,0.64013671875
75,John Cena,location_error,VisTxtCont,4,mlp,Final,Final_0/1,0.0012331008911132812
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_0/20,0.263671875
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_1/20,0.0533447265625
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_10/20,0.0084686279296875
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_11/20,0.0006399154663085938
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_12/20,0.035552978515625
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_13/20,0.00627899169921875
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_14/20,0.0026035308837890625
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_15/20,0.001995086669921875
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_16/20,0.007289886474609375
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_17/20,0.00333404541015625
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_18/20,0.01094818115234375
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_19/20,0.0014085769653320312
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_2/20,0.002338409423828125
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_3/20,0.0013103485107421875
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_4/20,0.0030422210693359375
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_5/20,0.0184173583984375
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_6/20,0.022735595703125
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_7/20,0.0186309814453125
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_8/20,0.0260772705078125
75,John Cena,location_error,VisTxtCont,4,mlp,Query,Query_9/20,0.0020618438720703125
75,John Cena,location_error,VisTxtCont,5,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,5,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,5,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,5,mlp,Entity,Entity_0/1,0.8193359375
75,John Cena,location_error,VisTxtCont,5,mlp,Final,Final_0/1,0.00832366943359375
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_0/20,0.1123046875
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_1/20,0.03704833984375
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_10/20,0.005077362060546875
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_11/20,0.0273284912109375
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_12/20,0.0361328125
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_13/20,0.0027027130126953125
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_14/20,0.00031828880310058594
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_15/20,0.00304412841796875
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_16/20,0.002834320068359375
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_17/20,0.0787353515625
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_18/20,0.0295257568359375
