ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Context,Context_0/3,0.0
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Context,Context_1/3,0.0
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Context,Context_2/3,0.0
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Entity,Entity_0/1,0.0195159912109375
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Final,Final_0/1,3.403425216674805e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_0/20,0.00025653839111328125
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_1/20,9.608268737792969e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_10/20,1.1146068572998047e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_11/20,1.245737075805664e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_12/20,3.0338764190673828e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_13/20,4.172325134277344e-06
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_14/20,7.12275505065918e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_15/20,1.3828277587890625e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_16/20,2.5987625122070312e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_17/20,1.2814998626708984e-05
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_18/20,3.4570693969726562e-06
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_19/20,7.510185241699219e-06
27,Daniel Radcliffe,Career_error,VisTxtCont,0,mlp,Query,Query_2/20,2.008676528930664e-05
