ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Context,Context_0/3,0.000926971435546875
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Context,Context_1/3,0.0024929046630859375
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Context,Context_2/3,0.00016057491302490234
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Entity,Entity_0/1,0.2349853515625
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Final,Final_0/1,0.0002073049545288086
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_0/20,0.00021219253540039062
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_1/20,0.00047516822814941406
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_10/20,0.0003914833068847656
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_11/20,0.00033402442932128906
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_12/20,0.000545501708984375
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_13/20,0.0002872943878173828
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_14/20,0.00012993812561035156
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_15/20,0.0006818771362304688
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_16/20,0.00015497207641601562
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_17/20,1.2755393981933594e-05
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_18/20,0.0006389617919921875
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_19/20,0.00018858909606933594
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_2/20,0.0004169940948486328
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_3/20,0.0002372264862060547
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_4/20,6.973743438720703e-06
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_5/20,0.00018668174743652344
54,Usain Bolt,location_error,VisParam_TxtCont,0,mlp,Query,Query_6/20,0.00030612945556640625
