ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_0/3,3.6835670471191406e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_1/3,8.20159912109375e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Context,Context_2/3,2.0384788513183594e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Entity,Entity_0/1,0.032623291015625
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Final,Final_0/1,2.276897430419922e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_0/20,1.055002212524414e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_1/20,7.748603820800781e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_10/20,5.960464477539062e-07
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_11/20,6.198883056640625e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_12/20,4.172325134277344e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_13/20,1.7881393432617188e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_14/20,2.0265579223632812e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_15/20,4.231929779052734e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_16/20,3.1888484954833984e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_17/20,2.0444393157958984e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_18/20,2.3543834686279297e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_19/20,8.225440979003906e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_2/20,2.1517276763916016e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_3/20,4.351139068603516e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_4/20,6.318092346191406e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_5/20,4.649162292480469e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_6/20,1.71661376953125e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_7/20,1.0728836059570312e-06
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_8/20,1.4841556549072266e-05
67,Elon Musk,Career_error,VisTxtParam,0,mlp,Query,Query_9/20,4.172325134277344e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_0/3,2.4318695068359375e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_1/3,4.744529724121094e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Context,Context_2/3,2.777576446533203e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Entity,Entity_0/1,0.007709503173828125
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Final,Final_0/1,1.3172626495361328e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_0/20,1.7285346984863281e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_1/20,1.9550323486328125e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_10/20,2.086162567138672e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_11/20,6.67572021484375e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_12/20,2.014636993408203e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_13/20,2.3245811462402344e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_14/20,1.2755393981933594e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_15/20,3.6954879760742188e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_16/20,9.000301361083984e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_17/20,4.756450653076172e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_18/20,5.698204040527344e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_19/20,1.710653305053711e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_2/20,2.658367156982422e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_3/20,6.079673767089844e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_4/20,4.887580871582031e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_5/20,1.5497207641601562e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_6/20,3.7670135498046875e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_7/20,4.410743713378906e-06
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_8/20,1.0311603546142578e-05
67,Elon Musk,Career_error,VisTxtParam,1,mlp,Query,Query_9/20,7.510185241699219e-06
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Context,Context_0/3,3.504753112792969e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Context,Context_1/3,0.00014388561248779297
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Context,Context_2/3,6.628036499023438e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Entity,Entity_0/1,0.00676727294921875
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Final,Final_0/1,3.3020973205566406e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_0/20,2.187490463256836e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_1/20,0.00011086463928222656
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_10/20,1.7404556274414062e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_11/20,8.52346420288086e-06
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_12/20,6.407499313354492e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_13/20,1.3053417205810547e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_14/20,1.5616416931152344e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_15/20,9.775161743164062e-06
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_16/20,1.9788742065429688e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_17/20,0.00015616416931152344
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_18/20,2.6464462280273438e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_19/20,2.86102294921875e-05
67,Elon Musk,Career_error,VisTxtParam,2,mlp,Query,Query_2/20,7.665157318115234e-05
